Date,VIX_lag1,VIX_lag0,crisis,S&P500,A191RL1Q225SBEA,BAMLH0A0HYM2,DTWEXM,GDPC1,INDPRO,PCE,RECPROUSM156N,RU2000PR,TEDRATE,TOTCI,UNRATE,USD3MTD156N,USROE,WM2NS,RU3000TR,T5YIFR,TB3MS,STLFSI,VIX_pred
2015-12-08,15.84,17.6,46.41149443,1.208496094,0.7,6.65,94.104,16442.3,106.0222,12448.3,4.06,2881.39,0.22,1571.9,5.0,0.4865,9.21,12366.6,6032.24,1.87,0.23,-0.868,19.610001
2015-12-09,17.6,19.610001,47.01424111,0.821777344,0.7,6.72,93.4903,16442.3,106.0222,12448.3,4.06,2847.78,0.23,1571.9,5.0,0.4920000000000001,9.21,12366.6,5982.97,1.85,0.23,-0.868,19.34
2015-12-10,19.610001,19.34,45.20600107,1.256835938,0.7,6.71,93.5479,16442.3,106.0222,12448.3,4.06,2855.61,0.26,1571.9,5.0,0.502,9.21,12366.6,5998.19,1.82,0.23,-0.868,24.389999
2015-12-11,19.34,24.389999,40.38402762,0.918457031,0.7,7.1,93.4954,16442.3,106.0222,12448.3,4.06,2792.45,0.29,1571.9,5.0,0.512,9.21,12366.6,5881.47,1.75,0.23,-0.743,22.73
2015-12-14,24.389999,22.73,42.19226767,0.918457031,0.7,7.33,93.4712,16442.3,106.0222,12448.3,4.06,2773.19,0.26,1571.9,5.0,0.51775,9.21,12404.6,5898.24,1.73,0.23,-0.743,20.950001
2015-12-15,22.73,20.950001,42.79501435,0.918457031,0.7,7.09,94.0877,16442.3,106.0222,12448.3,4.06,2812.19,0.28,1571.9,5.0,0.52575,9.21,12404.6,5963.51,1.74,0.23,-0.743,17.860001
2015-12-16,20.950001,17.860001,40.38402762,1.353515625,0.7,6.98,94.1592,16442.3,106.0222,12448.3,4.06,2855.49,0.26,1571.9,5.0,0.5325,9.21,12404.6,6050.82,1.72,0.23,-0.743,18.940001000000002
2015-12-17,17.860001,18.940001000000002,39.78128094,1.063476563,0.7,7.01,95.2142,16442.3,106.0222,12448.3,4.06,2821.66,0.34,1571.9,5.0,0.5695,9.21,12404.6,5963.02,1.73,0.23,-0.743,20.700001
2015-12-18,18.940001000000002,20.700001,34.35656081,1.450195313,0.7,7.2,94.6202,16442.3,106.0222,12448.3,4.06,2786.02,0.4,1571.9,5.0,0.5855,9.21,12404.6,5863.28,1.71,0.23,-0.62,18.700001
2015-12-21,20.700001,18.700001,28.93184069,1.16015625,0.7,7.25,94.5693,16442.3,106.0222,12448.3,4.06,2802.72,0.35,1571.9,5.0,0.5931,9.21,12459.0,5906.76,1.71,0.23,-0.62,16.6
2015-12-22,18.700001,16.6,30.74008073,1.353515625,0.7,7.15,94.2382,16442.3,106.0222,12448.3,4.06,2827.44,0.38,1571.9,5.0,0.59435,9.21,12459.0,5958.88,1.73,0.23,-0.62,15.57
2015-12-23,16.6,15.57,29.53458737,0.966796875,0.7,7.05,94.4612,16442.3,106.0222,12448.3,4.06,2865.04,0.4,1571.9,5.0,0.6031,9.21,12459.0,6035.1,1.77,0.23,-0.62,15.74
2015-12-24,15.57,15.74,26.52085396,0.628417969,0.7,7.05,93.9989,16442.3,106.0222,12448.3,4.06,2869.86,0.4,1571.9,5.0,0.6031,9.21,12459.0,6028.14,1.81,0.23,-0.62,16.91
2015-12-28,15.74,16.91,27.72634732,0.918457031,0.7,7.07,94.0233,16442.3,106.0222,12448.3,4.06,2853.6,0.4,1571.9,5.0,0.6031,9.21,12452.5,6012.62,1.76,0.23,-0.65,16.08
2015-12-29,16.91,16.08,30.13733405,1.015136719,0.7,6.96,94.2268,16442.3,106.0222,12448.3,4.06,2884.19,0.38,1571.9,5.0,0.6067,9.21,12452.5,6076.04,1.78,0.23,-0.65,17.290001
2015-12-30,16.08,17.290001,28.329094,1.063476563,0.7,6.95,94.3091,16442.3,106.0222,12448.3,4.06,2857.15,0.4,1571.9,5.0,0.6122,9.21,12452.5,6031.66,1.8,0.23,-0.65,18.209999
2015-12-31,17.290001,18.209999,27.72634732,1.015136719,0.7,6.95,94.4564,16442.3,106.0222,12448.3,4.06,2822.97,0.45,1571.9,5.0,0.6127,9.21,12452.5,5976.18,1.77,0.23,-0.65,20.700001
2016-01-04,18.209999,20.700001,33.15106745,1.111816406,0.5,7.1,94.89,16492.7,106.8477,12520.4,0.7,2755.21,0.39,1571.9,4.9,0.6117,8.31,12482.1,5883.32,1.79,0.26,-0.6509999999999999,19.34
2016-01-05,20.700001,19.34,37.37029422,1.353515625,0.5,7.03,95.15,16492.7,106.8477,12520.4,0.7,2759.72,0.42,1571.9,4.9,0.6171,8.31,12482.1,5893.74,1.81,0.26,-0.6509999999999999,20.59
2016-01-06,19.34,20.59,37.9730409,1.981933594,0.5,7.11,95.2679,16492.7,106.8477,12520.4,0.7,2719.78,0.41,1571.9,4.9,0.6201,8.31,12482.1,5815.73,1.8,0.26,-0.6509999999999999,24.99
2016-01-07,20.59,24.99,40.38402762,1.981933594,0.5,7.24,94.8205,16492.7,106.8477,12520.4,0.7,2645.71,0.42,1571.9,4.9,0.61685,8.31,12482.1,5674.51,1.75,0.26,-0.6509999999999999,27.01
2016-01-08,24.99,27.01,37.37029422,2.030273438,0.5,7.23,94.9133,16492.7,106.8477,12520.4,0.7,2600.08,0.42,1571.9,4.9,0.6211,8.31,12482.1,5609.9,1.73,0.26,-0.5479999999999999,24.299999
2016-01-11,27.01,24.299999,39.78128094,1.836914063,0.5,7.31,94.9941,16492.7,106.8477,12520.4,0.7,2589.37,0.41,1571.9,4.9,0.6221,8.31,12541.2,5608.61,1.71,0.26,-0.5479999999999999,22.469998999999998
2016-01-12,24.299999,22.469998999999998,40.98677429999999,1.740234375,0.5,7.38,95.4544,16492.7,106.8477,12520.4,0.7,2596.34,0.41,1571.9,4.9,0.6236,8.31,12541.2,5647.01,1.67,0.26,-0.5479999999999999,25.219998999999998
2016-01-13,22.469998999999998,25.219998999999998,43.39776103,1.691894531,0.5,7.5,95.3698,16492.7,106.8477,12520.4,0.7,2510.57,0.4,1571.9,4.9,0.622,8.31,12541.2,5500.56,1.68,0.26,-0.5479999999999999,23.950001
2016-01-14,25.219998999999998,23.950001,41.58952099,2.030273438,0.5,7.57,95.5678,16492.7,106.8477,12520.4,0.7,2549.04,0.37,1571.9,4.9,0.6211,8.31,12541.2,5588.05,1.66,0.26,-0.5479999999999999,27.02
2016-01-15,23.950001,27.02,40.98677429999999,2.562011719,0.5,7.89,95.4496,16492.7,106.8477,12520.4,0.7,2504.45,0.39,1571.9,4.9,0.6196,8.31,12541.2,5470.88,1.6,0.26,-0.488,26.049999
2016-01-19,27.02,26.049999,54.24720129,1.691894531,0.5,7.88,95.7746,16492.7,106.8477,12520.4,0.7,2472.5,0.36,1571.9,4.9,0.6243,8.31,12458.8,5462.73,1.6,0.26,-0.488,27.59
2016-01-20,26.049999,27.59,60.27466809,2.755371094,0.5,8.27,95.8011,16492.7,106.8477,12520.4,0.7,2483.55,0.36,1571.9,4.9,0.6213,8.31,12458.8,5408.0,1.54,0.26,-0.488,26.690001000000002
2016-01-21,27.59,26.690001000000002,59.67192141,2.416992188,0.5,8.13,95.4803,16492.7,106.8477,12520.4,0.7,2478.65,0.34,1571.9,4.9,0.6186,8.31,12458.8,5431.18,1.48,0.26,-0.488,22.34
2016-01-22,26.690001000000002,22.34,54.84994797,1.691894531,0.5,7.87,95.4118,16492.7,106.8477,12520.4,0.7,2536.6,0.32,1571.9,4.9,0.6191,8.31,12458.8,5545.89,1.55,0.26,-0.426,24.15
2016-01-25,22.34,24.15,49.42522784,1.691894531,0.5,7.85,95.6101,16492.7,106.8477,12520.4,0.7,2478.72,0.31,1571.9,4.9,0.6213,8.31,12375.4,5453.7,1.53,0.26,-0.426,22.5
2016-01-26,24.15,22.5,48.82248116,1.93359375,0.5,7.83,95.1359,16492.7,106.8477,12520.4,0.7,2529.92,0.31,1571.9,4.9,0.6211,8.31,12375.4,5537.13,1.55,0.26,-0.426,23.110001
2016-01-27,22.5,23.110001,50.6307212,1.885253906,0.5,7.78,95.0702,16492.7,106.8477,12520.4,0.7,2492.08,0.3,1571.9,4.9,0.6181,8.31,12375.4,5474.27,1.62,0.26,-0.426,22.42
2016-01-28,23.110001,22.42,48.21973448,1.450195313,0.5,7.75,94.75299999999999,16492.7,106.8477,12520.4,0.7,2493.39,0.28,1571.9,4.9,0.6156,8.31,12375.4,5496.86,1.64,0.26,-0.426,20.200001
2016-01-29,22.42,20.200001,44.60325439,1.015136719,0.5,7.74,95.5871,16492.7,106.8477,12520.4,0.7,2573.18,0.29,1571.9,4.9,0.6126,8.31,12375.4,5638.98,1.63,0.26,-0.5529999999999999,19.98
2016-02-01,20.200001,19.98,47.01424111,1.643554688,0.5,7.79,95.1433,16492.7,106.3275,12495.2,1.78,2565.74,0.27,1571.9,4.9,0.6186,8.31,12394.9,5637.29,1.6,0.31,-0.5529999999999999,21.98
2016-02-02,19.98,21.98,47.01424111,1.546875,0.5,7.98,95.0412,16492.7,106.3275,12495.2,1.78,2507.21,0.28,1571.9,4.9,0.6192,8.31,12394.9,5527.07,1.58,0.31,-0.5529999999999999,21.65
2016-02-03,21.98,21.65,46.41149443,2.078613281,0.5,8.03,93.7097,16492.7,106.3275,12495.2,1.78,2510.84,0.29,1571.9,4.9,0.6206,8.31,12394.9,5555.89,1.6,0.31,-0.5529999999999999,21.84
2016-02-04,21.65,21.84,47.61698779,1.498535156,0.5,8.03,92.7464,16492.7,106.3275,12495.2,1.78,2522.01,0.33,1571.9,4.9,0.6202,8.31,12394.9,5570.62,1.59,0.31,-0.5529999999999999,23.379998999999998
2016-02-05,21.84,23.379998999999998,44.00050771,1.450195313,0.5,8.1,93.421,16492.7,106.3275,12495.2,1.78,2449.51,0.33,1571.9,4.9,0.6197,8.31,12394.9,5457.17,1.59,0.31,-0.545,26.0
2016-02-08,23.379998999999998,26.0,46.41149443,1.788574219,0.5,8.51,93.22399999999999,16492.7,106.3275,12495.2,1.78,2409.05,0.3,1571.9,4.9,0.621,8.31,12431.7,5371.68,1.49,0.31,-0.545,26.540001
2016-02-09,26.0,26.540001,50.6307212,1.981933594,0.5,8.62,92.4863,16492.7,106.3275,12495.2,1.78,2395.52,0.32,1571.9,4.9,0.6205,8.31,12431.7,5364.61,1.49,0.31,-0.545,26.290001
2016-02-10,26.540001,26.290001,54.24720129,1.93359375,0.5,8.53,92.8806,16492.7,106.3275,12495.2,1.78,2394.49,0.31,1571.9,4.9,0.6176,8.31,12431.7,5367.22,1.47,0.31,-0.545,28.139999
2016-02-11,26.290001,28.139999,51.23346788,1.93359375,0.5,8.87,92.0391,16492.7,106.3275,12495.2,1.78,2370.22,0.34,1571.9,4.9,0.6172,8.31,12431.7,5301.37,1.42,0.31,-0.545,25.4
2016-02-12,28.139999,25.4,45.20600107,1.546875,0.5,8.64,92.4346,16492.7,106.3275,12495.2,1.78,2415.64,0.33,1571.9,4.9,0.6182,8.31,12431.7,5405.8,1.47,0.31,-0.354,24.110001
2016-02-16,25.4,24.110001,46.41149443,1.740234375,0.5,8.45,93.0426,16492.7,106.3275,12495.2,1.78,2474.82,0.32,1571.9,4.9,0.6182,8.31,12501.2,5503.52,1.47,0.31,-0.354,22.309998999999998
2016-02-17,24.110001,22.309998999999998,49.42522784,1.256835938,0.5,8.21,92.7037,16492.7,106.3275,12495.2,1.78,2512.92,0.32,1571.9,4.9,0.6194,8.31,12501.2,5596.91,1.52,0.31,-0.354,21.639999
2016-02-18,22.309998999999998,21.639999,47.61698779,1.595214844,0.5,8.17,92.8661,16492.7,106.3275,12495.2,1.78,2496.95,0.32,1571.9,4.9,0.6182,8.31,12501.2,5571.08,1.46,0.31,-0.354,20.530001000000002
2016-02-19,21.639999,20.530001000000002,42.19226767,0.628417969,0.5,8.23,92.7435,16492.7,106.3275,12495.2,1.78,2510.13,0.32,1571.9,4.9,0.6182,8.31,12501.2,5573.89,1.46,0.31,-0.45899999999999996,19.379998999999998
2016-02-22,20.530001000000002,19.379998999999998,50.02797452,2.126953125,0.5,8.09,93.057,16492.7,106.3275,12495.2,1.78,2539.27,0.29,1571.9,4.9,0.6246,8.31,12491.1,5654.25,1.51,0.31,-0.45899999999999996,20.98
2016-02-23,19.379998999999998,20.98,53.04170792,1.498535156,0.5,8.1,93.2011,16492.7,106.3275,12495.2,1.78,2515.45,0.31,1571.9,4.9,0.6291,8.31,12491.1,5586.89,1.51,0.31,-0.45899999999999996,20.719998999999998
2016-02-24,20.98,20.719998999999998,49.42522784,1.16015625,0.5,8.17,93.0751,16492.7,106.3275,12495.2,1.78,2540.12,0.3,1571.9,4.9,0.6346,8.31,12491.1,5615.2,1.57,0.31,-0.45899999999999996,19.110001
2016-02-25,20.719998999999998,19.110001,48.21973448,1.16015625,0.5,8.08,92.8424,16492.7,106.3275,12495.2,1.78,2563.73,0.32,1571.9,4.9,0.6356,8.31,12491.1,5679.95,1.6,0.31,-0.45899999999999996,19.809998999999998
2016-02-26,19.110001,19.809998999999998,44.60325439,0.821777344,0.5,7.8,93.3348,16492.7,106.3275,12495.2,1.78,2577.66,0.32,1571.9,4.9,0.6351,8.31,12491.1,5677.79,1.62,0.31,-0.552,20.549999
2016-02-29,19.809998999999998,20.549999,49.42522784,1.691894531,0.5,7.75,93.3502,16492.7,106.3275,12495.2,1.78,2569.51,0.3,1571.9,4.9,0.6331,8.31,12522.5,5637.16,1.61,0.31,-0.552,17.700001
2016-03-01,20.549999,17.700001,47.61698779,1.498535156,0.5,7.46,93.31200000000001,16492.7,103.3759,12526.6,3.44,2620.68,0.3,1571.9,5.0,0.6316,8.31,12522.5,5768.9,1.67,0.29,-0.552,17.09
2016-03-02,17.700001,17.09,47.61698779,0.966796875,0.5,7.31,93.33200000000001,16492.7,103.3759,12526.6,3.44,2648.47,0.28,1571.9,5.0,0.63485,8.31,12522.5,5799.07,1.68,0.29,-0.552,16.700001
2016-03-03,17.09,16.700001,47.61698779,1.16015625,0.5,7.28,92.7101,16492.7,103.3759,12526.6,3.44,2674.25,0.37,1571.9,5.0,0.6356,8.31,12522.5,5827.2,1.7,0.29,-0.552,16.860001
2016-03-04,16.700001,16.860001,45.80874775,1.401855469,0.5,7.08,92.3451,16492.7,103.3759,12526.6,3.44,2688.88,0.35,1571.9,5.0,0.6335,8.31,12522.5,5849.22,1.66,0.29,-0.653,17.35
2016-03-07,16.860001,17.35,54.24720129,1.063476563,0.5,7.03,92.23700000000001,16492.7,103.3759,12526.6,3.44,2719.23,0.32,1571.9,5.0,0.6361,8.31,12622.2,5861.65,1.6,0.29,-0.653,18.67
2016-03-08,17.35,18.67,52.43896124,1.256835938,0.5,7.14,92.2232,16492.7,103.3759,12526.6,3.44,2653.95,0.35,1571.9,5.0,0.63515,8.31,12622.2,5785.79,1.59,0.29,-0.653,18.34
2016-03-09,18.67,18.34,55.45269465,1.643554688,0.5,7.15,91.9497,16492.7,103.3759,12526.6,3.44,2666.09,0.33,1571.9,5.0,0.6346,8.31,12622.2,5815.66,1.65,0.29,-0.653,18.049999
2016-03-10,18.34,18.049999,51.23346788,1.256835938,0.5,7.04,91.7346,16492.7,103.3759,12526.6,3.44,2644.28,0.32,1571.9,5.0,0.63235,8.31,12622.2,5810.96,1.61,0.29,-0.653,16.5
2016-03-11,18.049999,16.5,47.01424111,0.918457031,0.5,6.82,91.2896,16492.7,103.3759,12526.6,3.44,2702.85,0.31,1571.9,5.0,0.63385,8.31,12622.2,5913.02,1.67,0.29,-0.685,16.92
2016-03-14,16.5,16.92,49.42522784,1.256835938,0.5,6.74,91.7665,16492.7,103.3759,12526.6,3.44,2694.63,0.3,1571.9,5.0,0.63955,8.31,12649.2,5904.2,1.66,0.29,-0.685,16.84
2016-03-15,16.92,16.84,50.02797452,1.256835938,0.5,6.84,91.8826,16492.7,103.3759,12526.6,3.44,2650.93,0.3,1571.9,5.0,0.64195,8.31,12649.2,5882.99,1.65,0.29,-0.685,14.99
2016-03-16,16.84,14.99,49.42522784,1.256835938,0.5,6.94,92.1767,16492.7,103.3759,12526.6,3.44,2670.43,0.33,1571.9,5.0,0.639,8.31,12649.2,5920.14,1.71,0.29,-0.685,14.44
2016-03-17,14.99,14.44,50.6307212,1.111816406,0.5,6.82,89.9766,16492.7,103.3759,12526.6,3.44,2712.04,0.33,1571.9,5.0,0.6234,8.31,12649.2,5965.01,1.68,0.29,-0.685,14.02
2016-03-18,14.44,14.02,45.20600107,1.498535156,0.5,6.71,90.056,16492.7,103.3759,12526.6,3.44,2737.93,0.33,1571.9,5.0,0.6243,8.31,12649.2,5994.09,1.75,0.29,-0.785,13.79
2016-03-21,14.02,13.79,46.41149443,1.546875,0.5,6.65,90.4256,16492.7,103.3759,12526.6,3.44,2730.24,0.31,1571.9,5.0,0.6246,8.31,12654.5,5998.97,1.78,0.29,-0.785,14.17
2016-03-22,13.79,14.17,48.21973448,1.595214844,0.5,6.69,90.6087,16492.7,103.3759,12526.6,3.44,2727.16,0.33,1571.9,5.0,0.62835,8.31,12654.5,5995.97,1.78,0.29,-0.785,14.94
2016-03-23,14.17,14.94,45.80874775,1.353515625,0.5,6.79,91.2851,16492.7,103.3759,12526.6,3.44,2673.38,0.33,1571.9,5.0,0.6301,8.31,12654.5,5946.89,1.72,0.29,-0.785,14.74
2016-03-24,14.94,14.74,42.19226767,0.8701171879999999,0.5,6.93,91.4761,16492.7,103.3759,12526.6,3.44,2682.92,0.34,1571.9,5.0,0.6286,8.31,12654.5,5947.37,1.72,0.29,-0.785,15.24
2016-03-28,14.74,15.24,48.21973448,1.256835938,0.5,6.99,91.1485,16492.7,103.3759,12526.6,3.44,2684.65,0.34,1571.9,5.0,0.6286,8.31,12695.2,5951.16,1.72,0.29,-0.845,13.82
2016-03-29,15.24,13.82,48.21973448,1.063476563,0.5,7.14,91.0875,16492.7,103.3759,12526.6,3.44,2756.35,0.4,1571.9,5.0,0.63085,8.31,12695.2,6016.24,1.75,0.29,-0.845,13.56
2016-03-30,13.82,13.56,50.02797452,1.015136719,0.5,7.03,90.0649,16492.7,103.3759,12526.6,3.44,2759.73,0.43,1571.9,5.0,0.6251,8.31,12695.2,6040.28,1.78,0.29,-0.845,13.95
2016-03-31,13.56,13.95,49.42522784,1.16015625,0.5,7.05,89.8437,16492.7,103.3759,12526.6,3.44,2768.64,0.42,1571.9,5.0,0.6286,8.31,12695.2,6034.05,1.75,0.29,-0.845,13.1
2016-04-01,13.95,13.1,42.79501435,1.063476563,1.2,7.05,90.0687,16575.1,104.147,12645.8,0.9,2777.73,0.4,1571.9,5.0,0.6291,8.73,12695.2,6069.58,1.75,0.23,-0.816,14.12
2016-04-04,13.1,14.12,50.6307212,1.063476563,1.2,7.03,89.9257,16575.1,104.147,12645.8,0.9,2755.0,0.4,1571.9,5.0,0.6301,8.73,12777.7,6046.92,1.8,0.23,-0.816,15.42
2016-04-05,14.12,15.42,50.6307212,1.401855469,1.2,7.13,90.2198,16575.1,104.147,12645.8,0.9,2723.47,0.4,1571.9,5.0,0.6266,8.73,12777.7,5986.05,1.75,0.23,-0.816,14.09
2016-04-06,15.42,14.09,48.82248116,1.256835938,1.2,7.04,89.7101,16575.1,104.147,12645.8,0.9,2755.68,0.4,1571.9,5.0,0.6306,8.73,12777.7,6052.28,1.75,0.23,-0.816,16.16
2016-04-07,14.09,16.16,51.83621456,1.111816406,1.2,7.11,89.9066,16575.1,104.147,12645.8,0.9,2715.85,0.4,1571.9,5.0,0.6288,8.73,12777.7,5978.75,1.75,0.23,-0.816,15.36
2016-04-08,16.16,15.36,45.80874775,1.16015625,1.2,7.03,89.5138,16575.1,104.147,12645.8,0.9,2727.1,0.4,1571.9,5.0,0.6308,8.73,12777.7,5997.4,1.73,0.23,-0.823,16.26
2016-04-11,15.36,16.26,53.6444546,1.16015625,1.2,7.0,89.1919,16575.1,104.147,12645.8,0.9,2719.72,0.4,1571.9,5.0,0.62985,8.73,12791.4,5980.76,1.71,0.23,-0.823,14.85
2016-04-12,16.26,14.85,53.04170792,1.450195313,1.2,6.87,89.0599,16575.1,104.147,12645.8,0.9,2747.98,0.41,1571.9,5.0,0.6296,8.73,12791.4,6038.54,1.75,0.23,-0.823,13.84
2016-04-13,14.85,13.84,53.6444546,1.595214844,1.2,6.71,89.5363,16575.1,104.147,12645.8,0.9,2808.15,0.4,1571.9,5.0,0.62835,8.73,12791.4,6109.89,1.69,0.23,-0.823,13.72
2016-04-14,13.84,13.72,53.04170792,1.256835938,1.2,6.6,89.7108,16575.1,104.147,12645.8,0.9,2804.83,0.41,1571.9,5.0,0.63285,8.73,12791.4,6109.53,1.7,0.23,-0.823,13.62
2016-04-15,13.72,13.62,45.20600107,0.918457031,1.2,6.62,89.5623,16575.1,104.147,12645.8,0.9,2810.63,0.41,1571.9,5.0,0.6331,8.73,12791.4,6106.9,1.7,0.23,-0.867,13.35
2016-04-18,13.62,13.35,54.24720129,1.16015625,1.2,6.62,89.3517,16575.1,104.147,12645.8,0.9,2831.39,0.41,1571.9,5.0,0.63435,8.73,12801.1,6145.63,1.73,0.23,-0.867,13.24
2016-04-19,13.35,13.24,51.83621456,0.918457031,1.2,6.46,88.7947,16575.1,104.147,12645.8,0.9,2833.77,0.42,1571.9,5.0,0.63485,8.73,12801.1,6164.26,1.74,0.23,-0.867,13.28
2016-04-20,13.24,13.28,54.24720129,1.208496094,1.2,6.31,88.9472,16575.1,104.147,12645.8,0.9,2838.89,0.41,1571.9,5.0,0.6351,8.73,12801.1,6170.39,1.75,0.23,-0.867,13.95
2016-04-21,13.28,13.95,55.45269465,1.063476563,1.2,6.29,89.2734,16575.1,104.147,12645.8,0.9,2822.68,0.41,1571.9,5.0,0.6381,8.73,12801.1,6138.42,1.72,0.23,-0.867,13.22
2016-04-22,13.95,13.22,48.82248116,1.401855469,1.2,6.29,89.6457,16575.1,104.147,12645.8,0.9,2849.81,0.41,1571.9,5.0,0.63585,8.73,12801.1,6147.39,1.72,0.23,-0.9159999999999999,14.08
2016-04-25,13.22,14.08,51.23346788,0.966796875,1.2,6.32,89.4365,16575.1,104.147,12645.8,0.9,2828.46,0.38,1571.9,5.0,0.63385,8.73,12648.6,6131.94,1.74,0.23,-0.9159999999999999,13.96
2016-04-26,14.08,13.96,54.24720129,1.111816406,1.2,6.26,89.1042,16575.1,104.147,12645.8,0.9,2859.85,0.39,1571.9,5.0,0.63435,8.73,12648.6,6150.54,1.78,0.23,-0.9159999999999999,13.77
2016-04-27,13.96,13.77,54.24720129,1.16015625,1.2,6.25,89.2166,16575.1,104.147,12645.8,0.9,2868.35,0.4,1571.9,5.0,0.63835,8.73,12648.6,6162.57,1.79,0.23,-0.9159999999999999,15.22
2016-04-28,13.77,15.22,51.83621456,1.015136719,1.2,6.19,88.6468,16575.1,104.147,12645.8,0.9,2834.18,0.42,1571.9,5.0,0.6366,8.73,12648.6,6103.73,1.83,0.23,-0.9159999999999999,15.7
2016-04-29,15.22,15.7,46.41149443,1.063476563,1.2,6.24,88.0454,16575.1,104.147,12645.8,0.9,2810.43,0.42,1571.9,5.0,0.6366,8.73,12648.6,6071.45,1.82,0.23,-0.9329999999999999,14.68
2016-05-02,15.7,14.68,50.02797452,1.015136719,1.2,6.16,87.706,16575.1,103.5527,12699.4,3.6,2835.47,0.42,1571.9,4.7,0.6366,8.73,12662.9,6119.25,1.78,0.27,-0.9329999999999999,15.6
2016-05-03,14.68,15.6,52.43896124,0.918457031,1.2,6.31,88.1153,16575.1,103.5527,12699.4,3.6,2787.85,0.42,1571.9,4.7,0.6329,8.73,12662.9,6058.89,1.74,0.27,-0.9329999999999999,16.049999
2016-05-04,15.6,16.049999,53.6444546,0.8701171879999999,1.2,6.39,88.745,16575.1,103.5527,12699.4,3.6,2766.42,0.44,1571.9,4.7,0.6341,8.73,12662.9,6022.87,1.74,0.27,-0.9329999999999999,15.91
2016-05-05,16.049999,15.91,53.6444546,0.6767578129999999,1.2,6.42,89.0037,16575.1,103.5527,12699.4,3.6,2753.53,0.43,1571.9,4.7,0.6318,8.73,12662.9,6019.14,1.74,0.27,-0.9329999999999999,14.72
2016-05-06,15.91,14.72,47.61698779,0.918457031,1.2,6.48,89.0689,16575.1,103.5527,12699.4,3.6,2770.36,0.43,1571.9,4.7,0.6318,8.73,12662.9,6040.67,1.71,0.27,-0.9059999999999999,14.57
2016-05-09,14.72,14.57,52.43896124,1.015136719,1.2,6.53,89.5267,16575.1,103.5527,12699.4,3.6,2779.14,0.39,1571.9,4.7,0.6296,8.73,12685.9,6046.09,1.68,0.27,-0.9059999999999999,13.63
2016-05-10,14.57,13.63,50.02797452,0.8701171879999999,1.2,6.46,89.589,16575.1,103.5527,12699.4,3.6,2805.43,0.39,1571.9,4.7,0.6281,8.73,12685.9,6120.59,1.71,0.27,-0.9059999999999999,14.69
2016-05-11,13.63,14.69,51.83621456,1.208496094,1.2,6.4,89.0172,16575.1,103.5527,12699.4,3.6,2770.41,0.37,1571.9,4.7,0.6266,8.73,12685.9,6063.48,1.65,0.27,-0.9059999999999999,14.41
2016-05-12,14.69,14.41,52.43896124,1.208496094,1.2,6.36,89.3417,16575.1,103.5527,12699.4,3.6,2755.15,0.36,1571.9,4.7,0.6261,8.73,12685.9,6058.59,1.67,0.27,-0.9059999999999999,15.04
2016-05-13,14.41,15.04,45.80874775,1.111816406,1.2,6.41,89.9162,16575.1,103.5527,12699.4,3.6,2739.84,0.35,1571.9,4.7,0.6276,8.73,12685.9,6009.74,1.64,0.27,-0.97,14.68
2016-05-16,15.04,14.68,40.98677429999999,4.833984375,1.2,6.3,89.6449,16575.1,103.5527,12699.4,3.6,2774.07,0.35,1571.9,4.7,0.6261,8.73,12703.6,6070.41,1.67,0.27,-0.97,15.57
2016-05-17,14.68,15.57,41.84965376,2.532087054,1.2,6.26,89.5688,16575.1,103.5527,12699.4,3.6,2728.0,0.35,1571.9,4.7,0.6251,8.73,12703.6,6013.03,1.66,0.27,-0.97,15.95
2016-05-18,15.57,15.95,42.71253322,4.6037946430000005,1.2,6.16,89.9123,16575.1,103.5527,12699.4,3.6,2741.12,0.34,1571.9,4.7,0.6356,8.73,12703.6,6015.86,1.68,0.27,-0.97,16.33
2016-05-19,15.95,16.33,40.55533457,5.294363839,1.2,6.29,90.5811,16575.1,103.5527,12699.4,3.6,2720.8,0.35,1571.9,4.7,0.6539,8.73,12703.6,5991.02,1.61,0.27,-0.97,15.2
2016-05-20,16.33,15.2,37.96669620000001,4.6037946430000005,1.2,6.22,90.7905,16575.1,103.5527,12699.4,3.6,2764.28,0.34,1571.9,4.7,0.6613,8.73,12703.6,6036.44,1.61,0.27,-0.955,15.82
2016-05-23,15.2,15.82,36.24093728,3.913225446,1.2,6.21,90.7882,16575.1,103.5527,12699.4,3.6,2762.03,0.31,1571.9,4.7,0.6623,8.73,12652.0,6024.6,1.59,0.27,-0.955,14.42
2016-05-24,15.82,14.42,40.98677429999999,4.6037946430000005,1.2,6.13,90.8433,16575.1,103.5527,12699.4,3.6,2821.52,0.32,1571.9,4.7,0.6653,8.73,12652.0,6110.85,1.59,0.27,-0.955,13.9
2016-05-25,14.42,13.9,41.41821403,3.683035714,1.2,6.04,90.7382,16575.1,103.5527,12699.4,3.6,2835.73,0.34,1571.9,4.7,0.66655,8.73,12652.0,6153.4,1.65,0.27,-0.955,13.43
2016-05-26,13.9,13.43,42.71253322,2.071707589,1.2,6.08,90.7382,16575.1,103.5527,12699.4,3.6,2832.58,0.37,1571.9,4.7,0.67405,8.73,12652.0,6151.02,1.65,0.27,-0.955,13.12
2016-05-27,13.43,13.12,35.37805782,3.22265625,1.2,6.08,90.58,16575.1,103.5527,12699.4,3.6,2859.16,0.36,1571.9,4.7,0.67305,8.73,12652.0,6181.7,1.65,0.27,-0.981,14.19
