Date,Open,High,Low,Close,Adj Close,Volume,ma5,ma20,ema5,ema20,rsi6,rsi12,rsi24,mom6,mom12,mom24,roc,willr,trange
2015/5/6,13.93,16.360001,13.89,15.15,15.15,0,13.912,13.256,14.048479,13.61316895,67.13043406,58.76896229,52.81502097,2.74,1.85,0.04,5.870020964,-28.40377268,2.470001
2015/5/7,15.48,15.97,14.81,15.13,15.13,0,14.028,13.358,14.408986,13.75762905,66.827561,58.6313805,52.75451546,1.74,1.88,0.46,-0.132013201,-28.87325613,1.16
2015/5/8,13.36,13.42,12.7,12.86,12.86,0,14.06,13.372,13.89265733,13.67214057,41.39223996,45.45540193,46.4519073,-1.69,0.15,-1.88,-15.00330469,-82.1596286,2.43
2015/5/11,13.35,13.85,13,13.85,13.85,0,14.26,13.3675,13.87843822,13.68907956,51.12729803,50.72390176,49.21315065,1.15,1.37,-0.93,7.698289269,-58.92019744,0.99
2015/5/12,14.73,15.13,13.73,13.86,13.86,0,14.17,13.377,13.87229215,13.7053577,51.22550047,50.77629351,49.2407389,1.01,1.57,-0.12,0.072202166,-58.68545571,1.4
2015/5/13,13.63,14.04,13.06,13.76,13.76,0,13.892,13.423,13.83486143,13.71056173,50.0194212,50.19409939,48.96319858,-0.55,0.64,0.67,-0.721500722,-61.032873,0.98
2015/5/14,13.14,13.29,12.72,12.74,12.74,0,13.414,13.43,13.46990762,13.61812728,38.82938335,44.51473948,46.19209493,-2.41,0.33,0.16,-7.412790698,-84.97652935,1.04
2015/5/15,12.46,13.09,12.35,12.38,12.38,0,13.318,13.3545,13.10660508,13.50021039,35.46874138,42.65641328,45.24895256,-2.75,-1.01,-1.56,-2.825745683,-93.42723159,0.74
2015/5/18,13.08,13.22,12.55,12.73,12.73,0,13.094,13.326,12.98107005,13.42685702,41.38710588,45.08773043,46.36003687,-0.13,-1.82,-0.94,2.827140549,-85.21127108,0.84
2015/5/19,12.95,13.13,12.55,12.85,12.85,0,12.892,13.306,12.93738004,13.37191826,43.51835093,45.94495528,46.74666903,-1,0.15,0.01,0.942655145,-82.39437033,0.58
2015/5/20,12.9,13.27,12.62,12.88,12.88,0,12.716,13.3145,12.91825336,13.3250689,44.12782753,46.17411858,46.84661466,-0.98,0.03,0.28,0.233463035,-81.69014514,0.65
2015/5/21,13.03,13.09,12.09,12.11,12.11,0,12.59,13.296,12.64883557,13.20934805,33.12020744,41.27463688,44.60454524,-1.65,-2.2,-1.78,-5.97826087,-99.53161603,1
2015/5/22,12.37,12.37,11.82,12.13,12.13,0,12.54,13.288,12.47589038,13.106553,33.63618728,41.45067279,44.67630891,-0.61,-3.02,-1.17,0.165152766,-93.17180767,0.55
2015/5/26,13.45,14.63,13.34,14.06,14.06,0,12.806,13.335,13.00392692,13.19735748,64.94994079,55.49498269,51.06043375,1.68,-1.07,0.81,15.91096455,-50.66080382,2.5
2015/5/27,14.16,14.41,13.05,13.27,13.27,0,12.89,13.378,13.09261795,13.20427581,52.72900633,50.12591196,48.66197032,0.54,0.41,0.56,-5.618776671,-65.06024096,1.36
2015/5/28,13.49,13.99,13.31,13.31,13.31,0,12.976,13.374,13.16507863,13.21434478,53.26332167,50.39102259,48.78906507,0.46,-0.54,0.83,0.301431801,-54.98489426,0.72
2015/5/29,13.59,14.43,13.4,13.84,13.84,0,13.322,13.3385,13.39005242,13.27393099,60.38329531,53.93073437,50.48392537,0.96,-0.02,1.55,3.981968445,-38.97280967,1.12
2015/6/1,13.92,14.86,13.47,13.97,13.97,0,13.69,13.402,13.58336828,13.34022328,62.08348614,54.79383481,50.89984076,1.86,0.21,0.85,0.939306358,-35.04531722,1.39
2015/6/2,14.72,15.05,13.59,14.24,14.24,0,13.726,13.4715,13.80224552,13.4259163,65.74716581,56.63461621,51.77767149,2.11,1.5,1.83,1.932712956,-25.07739938,1.46
2015/6/3,13.73,14.2,13.4,13.66,13.66,0,13.804,13.439,13.75483035,13.44820999,52.63657673,51.70109417,49.78262374,-0.4,1.28,0.27,-4.073033708,-43.03405573,0.84
2015/6/4,14.57,15.49,13.99,14.71,14.71,0,14.084,13.417,14.07322023,13.56838046,66.95266031,58.79067388,53.18981013,1.44,1.98,0.16,7.686676428,-21.25340599,1.83
2015/6/5,15.01,15.65,14.21,14.21,14.21,0,14.158,13.371,14.11881349,13.62948709,57.09176086,54.62536853,51.45507103,0.9,1.36,1.51,-3.399048266,-37.59791123,1.44
2015/6/8,14.84,15.5,14.67,15.29,15.29,0,14.422,13.4925,14.50920899,13.78763117,68.94654433,61.1168287,54.77922324,1.45,2.41,2.44,7.600281492,-9.399477807,1.29
2015/6/9,15.18,15.74,14.47,14.47,14.47,0,14.468,13.5235,14.49613933,13.85261868,55.08127625,54.64191673,51.96030656,0.5,2.36,0.16,-5.362982341,-32.39795918,1.27
2015/6/10,14.24,14.37,12.96,13.22,13.22,0,14.38,13.4915,14.07075955,13.79236928,40.26794735,46.45708532,48.02889483,-1.02,1.09,-1.93,-8.638562543,-64.28571429,1.51
2015/6/11,13.04,13.22,12.56,12.85,12.85,0,14.008,13.446,13.6638397,13.70261983,36.75672422,44.31369131,46.93210856,-0.81,-1.21,-2.28,-2.798789713,-73.7244898,0.66
2015/6/12,13.31,14.02,13.3,13.78,13.78,0,13.922,13.498,13.7025598,13.70998937,49.92628329,50.56734434,49.93094929,-0.93,0.51,0.92,7.237354086,-61.63522013,1.17
2015/6/15,15.48,15.57,14.91,15.39,15.39,0,13.942,13.6485,14.26503987,13.86999038,65.04683308,59.21695383,54.56865802,1.18,2.08,1.54,11.68359942,-11.00628931,1.79
2015/6/16,15.62,15.62,14.81,14.81,14.81,0,14.01,13.7525,14.44669324,13.95951511,57.53611208,55.40685094,52.73254926,-0.48,0.97,0.95,-3.768680962,-29.24528302,0.81
2015/6/17,14.66,15.49,14.07,14.5,14.5,0,14.266,13.835,14.46446216,14.01098986,53.5689193,53.40338623,51.76119746,0.03,0.53,0.74,-2.093180284,-38.99371069,1.42
2015/6/18,14.03,14.03,12.54,13.19,13.19,0,14.334,13.8505,14.03964144,13.93280035,39.69096867,45.77331249,47.87272574,-0.03,-1.05,0.45,-9.034482759,-79.6875,1.96
2015/6/19,13.35,14,12.96,13.96,13.96,0,14.37,13.943,14.01309429,13.93539079,49.00868239,50.3243603,50.16876402,1.11,0.3,1.58,5.837755876,-55.625,1.04
2015/6/22,13.42,13.46,12.43,12.74,12.74,0,13.84,13.9735,13.58872953,13.82154405,37.88111733,43.94899676,46.76333308,-1.04,-1.97,0.01,-8.739255014,-90.63444109,1.53
2015/6/23,12.5,12.68,11.93,12.11,12.11,0,13.3,13.876,13.09581969,13.65853985,33.20870633,41.02143026,45.11324595,-3.28,-2.1,-0.74,-4.945054945,-95.27559055,0.81
2015/6/24,12.57,13.33,12.01,13.26,13.26,0,13.052,13.8755,13.15054646,13.62058368,47.41597569,47.92863905,48.56992661,-1.55,-2.03,0.38,9.496284063,-65.09186352,1.32
2015/6/25,12.96,14.16,12.92,14.01,14.01,0,13.216,13.9105,13.43703097,13.65767095,54.92037187,51.933631,50.68356279,-0.49,-0.46,1.9,5.656108597,-45.40682415,1.24
2015/6/26,14.13,14.91,13.64,14.02,14.02,0,13.228,13.9195,13.63135398,13.69217847,55.02307216,51.98734478,50.71174523,0.83,0.8,1.89,0.071377587,-45.14435696,1.27
2015/6/29,16.700001,19.5,15.82,18.85,18.85,0,14.45,14.1635,15.37090265,14.18339957,80.61709676,69.78087194,61.73321457,4.89,6,4.79,34.45078459,-8.58652576,5.48
2015/6/30,17.6,19.799999,17.49,18.23,18.23,0,15.674,14.363,16.3239351,14.56879009,74.12012824,66.33814359,59.93796025,5.49,4.45,4.96,-3.289124668,-19.94916391,2.309999
2015/7/1,16.629999,17.26,15.65,16.09,16.09,0,16.24,14.4845,16.24595674,14.71366722,55.57062705,55.9451744,54.25526382,3.98,0.7,2.78,-11.73889194,-47.14103521,2.58
2015/7/2,15.43,17.48,15.39,16.790001,16.790001,0,16.7960002,14.58850005,16.42730482,14.9114133,59.54471498,58.27765726,55.68920178,3.530001,1.980001,2.950001,4.350534493,-38.24648516,2.09
2015/7/6,18.65,18.950001,16.57,17.01,17.01,0,17.3940002,14.72850005,16.62153655,15.1112787,60.86490655,59.02151768,56.14008336,3,2.51,3.04,1.310297718,-35.45107185,2.380001
2015/7/7,17.219999,19.200001,15.93,16.09,16.09,0,16.8420002,14.76850005,16.4443577,15.20449025,52.30018443,54.58207467,53.75332329,2.07,2.9,1.85,-5.408583186,-47.14103521,3.270001
2015/7/8,17.379999,19.76,16.940001,19.66,19.66,0,17.1280002,15.02800005,17.51623847,15.62882451,71.18273648,65.55099237,60.54532751,0.81,5.7,6,22.18769422,-1.778894762,3.67
2015/7/9,17.459999,20.049999,17.200001,19.969999,19.969999,0,17.904,15.3655,18.33415864,16.0422697,72.32434,66.32148772,61.0634711,1.739999,7.229999,5.259999,1.57680061,-0.985221796,2.849998
2015/7/10,17.450001,18.17,16.6,16.83,16.83,0,17.9119998,15.5645,17.83277243,16.11729163,48.81770793,53.17866827,53.62066797,0.74,4.72,2.62,-15.72358116,-39.65516498,3.369999
2015/7/13,15.29,15.36,13.82,13.9,13.9,0,17.2899998,15.5705,16.52184829,15.906121,35.7917819,44.2519237,47.93209923,-2.890001,0.64,-1.39,-17.409388,-75.73891327,3.01
2015/7/14,13.91,13.95,12.9,13.37,13.37,0,16.7459998,15.4695,15.47123219,15.66458567,33.83225315,42.83308882,46.99112382,-3.64,-0.64,-1.1,-3.81294964,-83.08457501,1.05
2015/7/15,13.35,13.97,12.81,13.23,13.23,0,15.4599998,15.3905,14.72415479,15.43272037,33.2551406,42.44096281,46.73821758,-2.86,-0.79,0.01,-1.047120419,-94.19889423,1.16
2015/7/16,12.59,12.61,11.87,12.11,12.11,0,13.888,15.271,13.85276986,15.11627081,28.57566509,39.30097385,44.72864876,-7.55,-6.74,-0.74,-8.465608466,-97.06601431,1.36
2015/7/17,11.77,12.22,11.77,11.95,11.95,0,12.912,15.209,13.21851324,14.81472121,27.90258607,38.85299459,44.44379155,-8.019999,-6.28,-1.83,-1.32122213,-97.82608669,0.45
2015/7/20,12.25,12.37,11.71,12.25,12.25,0,12.582,15.1235,12.89567549,14.57046205,31.53123314,40.24618373,45.1275154,-4.58,-3.84,-3.14,2.510460251,-93.52517908,0.66
2015/7/21,12.42,12.79,12.21,12.22,12.22,0,12.352,15.0975,12.67045033,14.34660852,31.34194118,40.14639763,45.06963713,-1.68,-4.570001,-2.59,-0.244897959,-93.88489135,0.58
2015/7/22,12.77,12.83,12.05,12.12,12.12,0,12.13,15.098,12.48696689,14.13455056,30.60696794,39.78767302,44.86947252,-1.25,-4.89,-2.38,-0.818330606,-95.08393226,0.78
2015/7/23,12.06,13.08,11.73,12.64,12.64,0,12.236,15.067,12.53797792,13.99221241,39.46499149,42.69248528,46.16677246,-0.59,-3.45,-0.55,4.290429043,-88.84891953,1.35
2015/7/24,12.87,14.73,12.86,13.74,13.74,0,12.594,15.0535,12.93865195,13.96819218,54.2798936,48.43337574,48.82492258,1.63,-5.92,-0.22,8.702531646,-75.6594695,2.09
2015/7/27,15.6,16.27,15.03,15.6,15.6,0,13.264,15.1325,13.82576797,14.12360245,69.45037978,56.47611767,52.926138,3.65,-4.369999,2.86,13.5371179,-53.35730856,2.53
2015/7/28,14.87,15.62,13.32,13.44,13.44,0,13.508,14.862,13.69717864,14.05849746,47.4908076,47.15814356,48.24127335,1.19,-3.39,1.33,-13.84615385,-79.25659224,2.3
2015/7/29,13.57,13.59,11.85,12.5,12.5,0,13.584,14.5755,13.2981191,13.91006913,40.7603778,43.7326356,46.37709321,0.28,-1.4,-0.76,-6.994047619,-87.77089783,1.74
2015/7/30,12.72,13.42,12.09,12.13,12.13,0,13.482,14.3775,12.90874606,13.74053873,38.20305001,42.40982641,45.65250543,0.01,-1.24,-1.88,-2.96,-90.78947368,1.33
2015/7/31,12.03,12.63,11.82,12.12,12.12,0,13.158,14.14399995,12.64583071,13.58620171,38.12547123,42.37203807,45.63239865,-0.52,-1.11,-1.9,-0.082440231,-91.00877193,0.81
2015/8/3,12.85,13.55,12.32,12.56,12.56,0,12.55,13.92149995,12.61722047,13.48846822,44.11726028,44.73565721,46.7100037,-1.18,0.45,-6.29,3.630363036,-81.35964912,1.43
2015/8/4,12.66,13.22,12.29,13,13,0,12.462,13.76699995,12.74481365,13.44194743,49.93506948,47.10249235,47.78983988,-2.6,1.05,-5.23,3.503184713,-71.71052632,0.93
2015/8/5,12.02,12.72,10.88,12.51,12.51,0,12.464,13.40949995,12.66654243,13.35319053,43.83632335,44.77294968,46.69041211,-0.93,0.26,-3.58,-3.769230769,-69.75881262,2.12
2015/8/6,12.2,14.25,12.16,13.77,13.77,0,12.792,13.0995,13.03436162,13.39288667,59.20914057,51.50145387,49.78983372,1.27,1.55,-3.020001,10.07194245,-46.38218924,2.09
2015/8/7,13.57,14.58,13.29,13.39,13.39,0,13.046,12.9275,13.15290775,13.39261175,53.87259607,49.51664144,48.89521466,1.26,1.27,-3.62,-2.759622367,-53.432282,1.29
2015/8/10,12.73,12.78,12.18,12.23,12.23,0,12.98,12.844,12.84527183,13.28188682,40.50077978,43.88449381,46.248236,0.11,-0.41,-3.86,-8.663181479,-74.95361781,1.21
2015/8/11,13.24,14.33,13.02,13.71,13.71,0,13.122,12.861,13.13351455,13.32265951,56.88527565,51.55408628,49.86183262,1.15,-0.03,-5.95,12.10139002,-47.49536178,2.1
2015/8/12,15.19,16.280001,13.45,13.61,13.61,0,13.342,12.88,13.29234304,13.35002527,55.64290513,51.03989346,49.62660775,0.61,-1.99,-6.359999,-0.729394602,-49.44445381,2.830001
2015/8/13,13.87,14.33,13.06,13.49,13.49,0,13.286,12.949,13.35822869,13.3633562,53.94632027,50.38207094,49.33517636,0.98,0.05,-3.34,-0.881704629,-51.66667562,1.27
2015/8/14,13.69,13.87,12.8,12.83,12.83,0,13.174,12.993,13.18215246,13.31256037,44.90894044,46.76566371,47.72664783,-0.94,0.33,-1.07,-4.892512973,-63.88889558,1.07
2015/8/17,14.32,14.52,13.01,13.02,13.02,0,13.332,13.0315,13.12810164,13.28469748,47.9227753,47.93923661,48.23365333,-0.37,0.89,-0.35,1.480904131,-60.37037771,1.69
2015/8/18,13.41,13.94,13.17,13.79,13.79,0,13.348,13.11,13.34873443,13.33282153,58.86624529,52.56266559,50.27324382,1.56,1.67,0.56,5.913978495,-46.11112109,0.92
2015/8/19,14.84,15.96,13.73,15.25,15.25,0,13.676,13.2665,13.98248962,13.51540995,72.17185653,59.9244607,53.86933515,1.54,2.69,3.14,10.58738216,-19.07408906,2.23
2015/8/20,16.549999,19.24,16.129999,19.139999,19.139999,0,14.8059998,13.59149995,15.70165941,14.0510851,86.32001599,72.38217006,61.59163176,5.529999,6.139999,7.189999,25.50819016,-1.196184211,3.99
2015/8/21,22.549999,28.379999,20.799999,28.030001,28.030001,0,17.846,14.306,19.81110661,15.38241042,94.28638409,84.44062863,72.5498016,14.540001,15.520001,15.780001,46.44724381,-1.999988686,9.24
2015/8/24,28.030001,53.290001,28.030001,40.740002,40.740002,0,23.3900004,15.5630001,26.78740507,17.79741914,97.14187562,90.74387034,80.74530912,27.910002,26.970002,28.520002,45.34427594,-29.59207428,25.26
2015/8/25,31.129999,38.060001,28.08,36.02,36.02,0,27.8360004,16.6920001,29.86493671,19.53290304,79.44774419,77.95072757,72.37227962,23,22.63,23.9,-11.58566953,-41.98881736,12.660002
2015/8/26,31.129999,35.619999,28.67,30.32,30.32,0,30.8500004,17.5830001,30.01662448,20.5602456,62.85626054,65.740727,64.0082195,16.53,18.09,17.68,-15.82454192,-55.87448417,7.35
2015/8/27,27.110001,29.9,24.49,26.1,26.1,0,32.2420006,18.2815001,28.71108298,21.08784126,53.01938493,58.35792066,58.76182251,10.85,12.39,12.36,-13.9182058,-66.13962622,5.83
2015/8/28,26.690001,29.200001,25.77,26.049999,26.049999,0,31.8460002,18.97800005,27.82405499,21.56042771,52.90167163,58.2733321,58.70233436,6.91,12.439999,10.449999,-0.191574713,-67.27587386,3.430001
2015/8/31,27.030001,29.370001,26.629999,28.43,28.43,0,29.3839998,19.77150005,28.02603666,22.21467269,58.20225189,61.19409712,60.67946964,0.399999,14.94,14.99,9.136280581,-61.39787697,3.320002
2015/9/1,31.91,33.82,29.91,31.4,31.4,0,28.4599998,20.69150005,29.15069111,23.08946577,64.23050271,64.57022707,62.98690228,-9.340002,18.57,18.9,10.44671122,-54.06273267,5.39
2015/9/2,29.139999,30.450001,24.77,26.09,26.09,0,27.6139998,21.37050005,28.13046074,23.37523093,49.0523861,55.20300689,56.77159973,-9.93,13.07,13.96,-16.91082803,-67.17708157,6.63
2015/9/3,25.209999,26.309999,23.450001,25.610001,25.610001,0,27.516,21.9625001,27.29030749,23.58806618,47.82643917,54.42442087,56.24806103,-4.709999,11.820001,13.490001,-1.839781525,-68.71896552,2.859998
2015/9/4,27.43,29.469999,25.68,27.799999,27.799999,0,27.866,22.68300005,27.46020466,23.98920264,54.10629003,57.41395248,58.08816,1.699999,12.549999,15.239999,8.551338987,-63.53440021,3.859998
2015/9/8,25.049999,26.25,24.129999,24.9,24.9,0,27.16,23.31650005,26.60680311,24.07594524,45.41921032,52.44444719,54.89782316,-1.149999,5.760001,11.9,-10.43165145,-71.76440921,3.67
2015/9/9,22.389999,26.82,21.51,26.23,26.23,0,26.126,23.94250005,26.48120207,24.28109332,49.85047708,54.41836021,56.05291416,-2.2,-1.800001,13.72,5.341365462,-72.82023559,5.31
2015/9/10,26.870001,27.219999,23.530001,24.370001,24.370001,0,25.7820002,24.4805001,25.77746838,24.28956071,43.87288118,51.17753386,54.03349608,-7.029999,-16.370001,10.600001,-7.091113229,-89.01199821,3.689998
2015/9/11,25.379999,25.809999,23.15,23.200001,23.200001,0,25.3000002,24.96600015,24.91831259,24.18579312,40.23140995,49.16818121,52.78525851,-2.889999,-12.819999,9.810001,-4.80098462,-94.68218708,2.659999
2015/9/14,24.030001,25.32,23.639999,24.25,24.25,0,24.5900004,25.53700015,24.69554172,24.19190806,45.13547913,51.04976338,53.78503572,-1.360001,-6.07,12.02,4.525857564,-83.44410976,2.119999
2015/9/15,23.280001,23.77,22.129999,22.540001,22.540001,0,24.1180006,26.0130002,23.97702815,24.03458358,38.89812426,47.89972332,51.91683222,-5.259998,-3.559999,8.830001,-7.051542268,-92.70020501,2.120001
2015/9/16,22.57,22.940001,21.09,21.35,21.35,0,23.1420006,26.3910002,23.1013521,23.77890895,34.87362206,45.7562749,50.63954838,-3.55,-4.699999,7.74,-5.279507308,-97.95758052,1.850001
2015/9/17,21.540001,23.33,17.870001,21.139999,21.139999,0,22.4960002,26.68550015,22.44756773,23.5275842,34.12592913,45.36546283,50.41116556,-5.090001,-7.290001,7.649999,-0.983611241,-79.49844386,5.459999
2015/9/18,23.07,23.99,20.98,22.280001,22.280001,0,22.3120002,26.84250025,22.39171216,23.40876675,42.19880922,47.99589871,51.64645733,-2.09,-9.119999,9.450001,5.39263034,-72.35109545,3.01
2015/9/21,21.969999,22.48,20.049999,20.139999,20.139999,0,21.49,26.44800015,21.6411411,23.09745553,33.06960671,43.68841298,49.24360302,-3.060002,-5.950001,7.119999,-9.605035476,-85.76803673,2.430001
2015/9/22,22.969999,26.290001,22.25,22.440001,22.440001,0,21.47,25.5330001,21.90742774,23.03484082,47.67037078,49.04970003,51.76061953,-1.809999,-3.17,8.650001,11.42007008,-63.67249603,6.150002
2015/9/23,22.09,23.200001,21.139999,22.129999,22.129999,0,21.6259998,24.83850005,21.98161816,22.94866541,46.04572368,48.37253429,51.40211393,-0.410002,-5.67,6.879999,-1.381470527,-63.27587298,2.060002
2015/9/24,23.530001,25.299999,21.809999,23.469999,23.469999,0,22.0919998,24.496,22.4777451,22.99831622,54.15090642,51.52810205,52.87435029,2.119999,-1.430001,4.33,6.055129058,-51.72414685,3.49
2015/9/25,21.120001,24.290001,20.809999,23.620001,23.620001,0,22.3599998,24.37200005,22.85849707,23.0575243,55.05781727,51.8872207,53.04052276,2.480002,-2.609999,-4.41,0.639122311,-38.50266064,3.480002
2015/9/28,25.02,28.33,24.940001,27.629999,27.629999,0,23.8579998,24.45100005,24.44899771,23.49299808,72.50476921,60.43567126,57.24594444,5.349998,3.259998,-13.110003,16.97712883,-6.692170812,4.709999
2015/9/29,26.57,28.200001,25.76,26.83,26.83,0,24.7359996,24.37100005,25.24266514,23.81080779,66.33934301,58.1856995,56.19824256,6.690001,3.629999,-9.19,-2.895400032,-14.34034554,2.440001
2015/9/30,24.639999,25.879999,23.25,24.5,24.5,0,25.2099998,24.02600005,24.99511009,23.87644514,51.14053526,52.03107509,53.2371132,2.059999,0.25,-5.82,-8.68430861,-36.61568228,3.58
2015/10/1,23.139999,25.23,22.549999,22.549999,22.549999,0,25.0259998,23.849,24.18007306,23.75011694,41.5746151,47.44883035,50.89518456,0.42,0.009998,-3.550001,-7.959187755,-55.25814104,2.680001
2015/10/2,23.99,24.469999,20.35,20.940001,20.940001,0,24.4899998,23.6155,23.10004904,23.48248685,35.07445362,43.96169375,49.03671918,-2.529998,-0.409999,-5.109998,-7.139681026,-70.6500928,4.119999
2015/10/5,20.309999,20.42,19.139999,19.540001,19.540001,0,22.8720002,23.2025001,21.91336636,23.107012,30.15478267,41.09658911,47.46408049,-4.08,-1.599998,-8.889999,-6.685768544,-84.0344153,1.800002
2015/10/6,19.540001,20.32,18.82,19.4,19.4,0,21.3860002,22.9275001,21.07557757,22.75396324,29.65562633,40.80646308,47.30577055,-8.229999,-2.880001,-12,-0.716484098,-85.37285711,1.5
2015/10/7,18.959999,19.73,18.33,18.4,18.4,0,20.1660002,22.5360001,20.18371838,22.33930008,25.97080892,38.67876068,46.15829063,-8.43,-1.739999,-7.69,-5.154639175,-99.3,1.4
2015/10/8,18.620001,19.02,16.34,17.42,17.42,0,19.1400004,22.18850005,19.26247892,21.87079531,22.65972073,36.63650282,45.04104438,-7.08,-5.020001,-8.190001,-5.326086957,-90.99249374,2.68
2015/10/9,17.15,18.200001,16.889999,17.08,17.08,0,18.3680002,21.8825,18.53498595,21.41452909,21.51759707,35.9187083,44.64979389,-5.469999,-5.049999,-10.719999,-1.951779564,-93.82819016,1.310002
2015/10/12,17.68,17.809999,16.15,16.17,16.17,0,17.694,21.4785,17.7466573,20.91505013,18.51958399,33.97514587,43.59224237,-4.770001,-7.299999,-8.73,-5.327868852,-99.83579639,1.659999
2015/10/13,17.08,17.700001,16.139999,17.67,17.67,0,17.348,21.23499995,17.72110487,20.60599773,36.12358546,39.82975606,45.80030892,-1.870001,-5.950001,-8.56,9.276437848,-87.44872129,1.560002
2015/10/14,17.67,18.780001,17.299999,18.030001,18.030001,0,17.2740002,21.069,17.82407024,20.36066471,39.8653515,41.19498629,46.32648274,-1.369999,-9.599998,-6.34,2.037357102,-84.49547297,1.480002
2015/10/15,17.620001,17.85,16.040001,16.049999,16.049999,0,17,20.8145,17.23271316,19.95012512,28.75011233,36.25883508,43.88158843,-2.350001,-10.780001,-7.150002,-10.98170765,-99.9186493,1.99
2015/10/16,15.64,16.860001,15.05,15.05,15.05,0,16.594,20.45299995,16.50514211,19.48344654,24.59416135,34.01332174,42.69413571,-2.37,-9.45,-9.2,-6.230523753,-100,1.810001
2015/10/19,15.68,16.23,14.82,14.98,14.98,0,16.356,20.195,15.99676141,19.05454687,24.29910776,33.85322266,42.60991352,-2.1,-7.569999,-7.560001,-0.465116279,-98.55334526,1.41
2015/10/20,15.17,16.34,14.72,15.75,15.75,0,15.972,19.86049995,15.9145076,18.73982812,34.64816145,37.38966877,43.88062574,-0.42,-5.190001,-5.6,5.140186916,-90.19980971,1.62
2015/10/21,14.98,16.700001,14.41,16.700001,16.700001,0,15.706,19.58900005,16.17633874,18.54555887,45.64891517,41.59256246,45.4359943,-0.969999,-2.84,-4.439998,6.031752381,-77.23656831,2.290001
2015/10/22,15.02,15.92,14.45,14.45,14.45,0,15.3860002,19.1380001,15.60089249,18.15550564,30.87693513,35.44498017,42.52333386,-3.580001,-4.95,-7.830001,-13.47305907,-99.3344426,2.250001
2015/10/23,13.46,15.12,13.24,14.46,14.46,0,15.2680002,18.68000005,15.22059499,17.80355272,30.99602667,35.49120905,42.54041643,-1.589999,-3.94,-5.679999,0.069204152,-82.76836158,1.88
2015/10/26,14.76,15.43,14.68,15.29,15.29,0,15.3300002,18.0630001,15.24373,17.56416675,41.10278728,39.41932389,43.98235825,0.24,-2.13,-7.150001,5.739972337,-68.41294299,0.97
2015/10/27,15.75,15.99,14.78,15.43,15.43,0,15.2660002,17.4930001,15.30582,17.36091277,42.79859181,40.09059627,44.22869512,0.45,-1.65,-6.699999,0.915631131,-62.11072664,1.21
2015/10/28,15.14,15.73,12.8,14.33,14.33,0,14.792,16.9845001,14.98054666,17.07225441,33.66063257,36.61318995,42.68956827,-1.42,-1.84,-9.139999,-7.12896954,-74.41472,2.93
2015/10/29,14.8,15.46,14.33,14.61,14.61,0,14.824,16.58750015,14.85703111,16.83775399,37.72225201,38.10402381,43.21444451,-2.090001,-3.06,-9.010001,1.953942777,-69.73244653,1.13
2015/10/30,14.6,15.39,14,15.07,15.07,0,14.946,16.2940001,14.92802074,16.66939647,44.4296225,40.6075379,44.09221054,0.62,-2.960001,-12.559999,3.148528405,-62.04014013,1.39
2015/11/2,15.41,15.51,13.67,14.15,14.15,0,14.718,16.02450005,14.66868049,16.42945395,35.30413269,37.31459004,42.71427983,-0.31,-1.899999,-12.68,-6.104844061,-77.42475294,1.84
2015/11/3,14.33,14.73,13.81,14.54,14.54,0,14.54,15.78150005,14.625787,16.24950595,41.42424615,39.58038944,43.49538518,-0.75,-0.51,-9.96,2.756183746,-65.54455446,0.92
2015/11/4,14.04,15.88,13.96,15.51,15.51,0,14.776,15.63700005,14.92052466,16.17907682,54.32117333,44.97670424,45.426618,0.08,0.53,-7.039999,6.671251719,-33.25124797,1.92
2015/11/5,15.39,16.389999,15,15.05,15.05,0,14.864,15.51850005,14.96368311,16.07154569,48.27280489,42.99031375,44.67109649,0.72,-0.7,-5.890001,-2.965828498,-42.3077071,1.389999
2015/11/6,14.91,16,14.32,14.33,14.33,0,14.716,15.38100005,14.75245541,15.9056842,39.92344761,39.97567013,43.48973911,-0.28,-2.370001,-5.210001,-4.784053156,-60.76924083,1.68
2015/11/9,15.34,17.09,15.14,16.52,16.52,0,15.19,15.39850005,15.34163694,15.96419046,63.1728399,51.30596698,47.86569838,1.45,2.07,-2.88,15.28262387,-13.28671329,2.76
2015/11/10,16.690001,16.959999,15.24,15.29,15.29,0,15.34,15.27950005,15.32442462,15.89998185,50.10437692,45.98731494,45.78772753,1.14,0.83,-3.11,-7.445520581,-41.95804196,1.719999
2015/11/11,15.07,16.15,15.02,16.059999,16.059999,0,15.4499998,15.18099995,15.56961608,15.91522158,56.8154077,49.55836906,47.28271161,1.519999,0.769999,-1.360001,5.035964683,-24.00934732,1.13
2015/11/12,17.059999,18.5,16.65,18.370001,18.370001,0,16.114,15.29700005,16.50307772,16.14901009,70.90391056,58.53125781,51.47197063,2.860001,2.940001,1.290001,14.38357499,-2.280684211,2.440001
2015/11/13,18.68,20.67,18.200001,20.08,20.08,0,17.264,15.54850005,17.69538515,16.52339008,77.44142229,63.74010657,54.27851178,5.03,5.75,3.91,9.308649466,-7.49682338,2.469999
2015/11/16,20.51,20.549999,17.25,18.16,18.16,0,17.592,15.70750005,17.85025677,16.6792577,59.44520254,55.24094785,50.83404348,3.83,3.55,0.49,-9.561752988,-31.89326557,3.299999
2015/11/17,17.82,19.59,16.860001,18.84,18.84,0,18.302,15.86200005,18.18017118,16.88504268,63.09051593,57.43387169,51.96067588,2.32,3.77,0.809999,3.744493392,-26.14285714,2.729999
